不至於	búzhìyú	not so, not to that degree, not so much that	Adv	B4L01-II	
但	dàn	but, however (formal)	Conj	B4L01-II	
放學	fàngxué	after school, when school lets out	Vp	B4L01-II	
後	hòu	afterwards (formal)	N	B4L01-II	
解決	jiějué	to take care	V	B4L01-II	
寂寞	jímò	lonely	Vs	B4L01-II	
網友	wǎngyǒu	online friends	N	B4L01-II	
陪伴	péibàn	to keep somebody company	V	B4L01-II	
電腦	diànnǎo	computer	N	B4L01-II	
進入	jìnrù	to enter	V	B4L01-II	
線上	xiànshàng	online	N	B4L01-II	
感情	gǎnqíng	emotions, feelings, love	N	B4L01-II	
小氣	xiǎoqì	to be stingy	Vs	B4L01-II	
時	shí	when (formal)	N	B4L01-II	
往往	wǎngwǎng	oftentimes, generally	Adv	B4L01-II	
打氣	dǎqì	to cheer on/up	Vi	B4L01-II	
安慰	ānwèi	to comfort	V	B4L01-II	
心裡	xīnlǐ	"in (one's) mind"	N	B4L01-II	
大膽	dàdǎn	to be bold, courageous	Vs	B4L01-II	
紓解	shūjiě	to relieve	V	B4L01-II	
轉換	zhuǎnhuàn	to change, transform	V	B4L01-II	
虛擬	xūnǐ	virtual	Vs-attr	B4L01-II	
現實	xiànshí	actual, real	Vs	B4L01-II	
心理	xīnlǐ	psychological, mental	N	B4L01-II	
即使	jíshǐ	even if, even though	Conj	B4L01-II	
責備	zébèi	"to reproach, get on somebody's case"	V	B4L01-II	
期待	qídài	expectations	N	B4L01-II	
喘氣	chuǎnqì	to gasp, pant	V-sep	B4L01-II	
自在	zìzài	to be at ease, relaxed	Vs	B4L01-II	
交友	jiāoyǒu	to make friends (with)	Vi	B4L01-II	
暴力	bàolì	violence	N	B4L01-II	
點	diǎn	to click (on)	V	B4L01-II	
懂得	dǒngde	to know how to	Vst	B4L01-II	
陷阱	xiànjǐng	trap, snare	N	B4L01-II	
明星高中	míngxīng gāozhōng	distinguished, exclusive high school		B4L01-II	
早出晚歸	zǎochū wǎnguī	to leave home early and get home late		B4L01-II	
打開	dǎkāi	to turn on, to power on		B4L01-II	
喘不過氣	chuǎnbúguò qì	to be under great pressure, (lit.) unable to breathe		B4L01-II	
躲進	duǒjìn	to hide oneself in		B4L01-II	
掉進	diàojìn	to fall into		B4L01-II	
李雲真	Lǐ Yúnzhēn	Li Yunzhen, female		B4L02-I	People
眼睛	yǎnjīng	eye	N	B4L02-I	
耳朵	ěrduo	ear	N	B4L02-I	
饗宴	xiǎngyàn	feast	N	B4L02-I	
打扮	dǎbàn	to put on makeup, to dress up, to disguise	V	B4L02-I	
音樂廳	yīnyuètīng	music hall, concert hall (廳 -tīng, hall)	N	B4L02-I	
表演	biǎoyǎn	performance; to perform	N/V	B4L02-I	
整齊	zhěngqí	neat	Vs	B4L02-I	
穿著	chuānzhuó	attire	N	B4L02-I	
丟臉	diūliǎn	to lose face, to be embarrassed	Vs-sep	B4L02-I	
短褲	duǎnkù	shorts	N	B4L02-I	
涼鞋	liángxié	sandals	N	B4L02-I	
擋	dǎng	to block	V	B4L02-I	
演出者	yǎnchūzhě	performer (演出 yǎnchū, to perform; 者 zhě, person)	N	B4L02-I	
尊重	zūnzhòng	to respect	Vst	B4L02-I	
社交	shèjiāo	socialization	N	B4L02-I	
免得	miǎnde	lest, so as not to, to avoid	Conj	B4L02-I	
中場	zhōngchǎng	intermission, halftime	N	B4L02-I	
準時	zhǔnshí	to be punctual, on time	Vs	B4L02-I	
禮貌	lǐmào	courtesy	N	B4L02-I	
或	huò	or (formal)	Conj	B4L02-I	
熟	shóu	to be familiar with, to be close to somebody	Vs	B4L02-I	
提	tí	to bring up, mention	V	B4L02-I	
咳嗽	késòu	to cough	Vi	B4L02-I	
關	guān	to close, shut off	V	B4L02-I	
哇	wa	yikes, oh no	Ptc	B4L02-I	
水準	shuǐzhǔn	class, cultural standard	N	B4L02-I	
手冊	shǒucè	programme, manual	N	B4L02-I	
洗手間	xǐshǒujiān	restroom (間 -jiān, part of 房間, room)	N	B4L02-I	
提醒	tíxǐng	to remind	V	B4L02-I	
響	xiǎng	to sound	Vp	B4L02-I	
糟	zāo	awful	Vs	B4L02-I	
噓	xū	Shh, to hush	Ptc	B4L02-I	
看不成	kànbùchéng	to miss out		B4L02-I	
聯絡感情	liánluò gǎnqíng	to get to know each other better, to strengthen ties with each other		B4L02-I	
擤鼻涕	xǐng bítì	"to blow one's nose"		B4L02-I	
場	chǎng	measure word for performances	M	B4L02-II	
強調	qiángdiào	to stress	V	B4L02-II	
團體	tuántǐ	group	N	B4L02-II	
千萬	qiānwàn	by all means	Adv	B4L02-II	
鋼琴	gāngqín	piano	N	B4L02-II	
小提琴	xiǎotíqín	violin	N	B4L02-II	
古典	gǔdiǎn	classical	Vs	B4L02-II	
畫家	huàjiā	painter	N	B4L02-II	
畫	huà	to paint; painting	V/N	B4L02-II	
舞蹈	wǔdào	dance	N	B4L02-II	
文學	wénxué	literature	N	B4L02-II	
繪畫	huìhuà	(act of) painting, drawing	N	B4L02-II	
等	děng	etc., and so forth	Ptc	B4L02-II	
寺廟	sìmiào	temple	N	B4L02-II	
表現	biǎoxiàn	to manifest, express; manifestation, expression	V/N	B4L02-II	
之	zhī	of (from classical Chinese, roughly equivalent to the modern Chinese 的 )	Ptc	B4L02-II	
劇情	jùqíng	story, plot, storyline	N	B4L02-II	
導演	dǎoyǎn	director (movies)	N	B4L02-II	
所	suǒ	a verbal marker (marking what comes after as a verb)	Ptc	B4L02-II	
紅	hóng	popular (of an actress or singer)	Vs	B4L02-II	
明星	míngxīng	movie stars	N	B4L02-II	
演技	yǎnjì	acting skills	N	B4L02-II	
得	dé	to get, obtain, receive	Vpt	B4L02-II	
獎	jiǎng	award	N	B4L02-II	
廣場	guǎngchǎng	plaza	N	B4L02-II	
或	huò	or	Conj	B4L02-II	
仔細	zǐxì	carefully, attentively	Adv	B4L02-II	
留意	liúyì	to pay attention to, take note of	Vst	B4L02-II	
處處	chùchù	everywhere	Adv	B4L02-II	
滿足	mǎnzú	to satisfy	Vst	B4L02-II	
豐盛	fēngshèng	sumptuous, abundant	Vs	B4L02-II	
國家戲劇院	Guójiā Xìjùyuàn	National Theater		B4L02-II	Place
雲門舞集	Yúnmén Wǔjí	Cloud Gate Dance Theatre		B4L02-II	Place
國家音樂廳	Guójiā Yīnyuètīng	National Concert Hall		B4L02-II	Place
金馬影展	Jīnmǎ Yǐngzhǎn	Golden Horse Film Festival		B4L02-II	
現代舞	xiàndài wǔ	modern dance		B4L02-II	
無人不知無人不曉	wúrén bùzhī wúrén bùxiǎo	known to all		B4L02-II	
百聞不如一見	bǎiwén bùrú yíjiàn	seeing it once is better than hearing about it a hundred times		B4L02-II	
老街	lǎojiē	old street		B4L02-II	
街頭藝術	jiētóu yìshù	street art		B4L02-II	
裝置藝術	zhuāngzhì yìshù	installation art		B4L02-II	
填飽	tiánbǎo	"to fill one's belly"		B4L02-II	
口腹之慾	kǒufù zhīyù	"the desire of one's palate"		B4L02-II	
李文麗	Lǐ Wénlì	Li Wenli, female		B4L03-I	People
外婆	wàipó	grandma	N	B4L03-I	
女裝	nǚzhuāng	"women's apparel"	N	B4L03-I	
何必	hébì	Why bother..., Why must?	Adv	B4L03-I	
指	zhǐ	to mean, to indicate	Vst	B4L03-I	
划算	huásuàn	cost effective, a good deal	Vs	B4L03-I	
身材	shēncái	figure, build, body (shape)	N	B4L03-I	
模特兒	mótèr	model	N	B4L03-I	
不見得	bújiàndé	not necessarily	Adv	B4L03-I	
仿冒品	fǎngmàopǐn	knock-off, counterfeit product (仿冒 fǎngmào, counterfeit; 品 -pǐn, product)	N	B4L03-I	
瑕疵	xiácī	defect	N	B4L03-I	
圖片	túpiàn	picture	N	B4L03-I	
落差	luòchā	difference	N	B4L03-I	
提供	tígōng	to offer	V	B4L03-I	
資訊	zīxùn	information	N	B4L03-I	
疑問	yíwèn	question, doubt	N	B4L03-I	
嘛	ma	"sentence particle, ‘it is obvious that'"	Ptc	B4L03-I	
慣	guàn	to get used to, accustomed to etc…	Ptc	B4L03-I	
瀏覽	liúlǎn	to browse, surf (the internet)	V	B4L03-I	
後悔	hòuhuǐ	to regret, feel sorrowful about	Vs	B4L03-I	
深夜	shēnyè	late at night, in the wee hours	N	B4L03-I	
任何	rènhé	any	Det	B4L03-I	
駭客	hàikè	hacker	N	B4L03-I	
盜用	dàoyòng	to hack, use illegitimately	V	B4L03-I	
認證	rènzhèng	to certify; certification	V/N	B4L03-I	
銀髮族	yínfǎzú	senior citizens, seniors (銀 yín, silver; 髮 fǎ, hair)	N	B4L03-I	
從前	cóngqián	in the past, before, formerly	N	B4L03-I	
通常	tōngcháng	generally, as a rule	Adv	B4L03-I	
取貨	qǔhuò	to pick up goods	V-sep	B4L03-I	
付款	fùkuǎn	to make payment	V-sep	B4L03-I	
雲端科技	yúnduānkējì	cloud/internet technology		B4L03-I	
宅經濟	zháijīngjì	online economy		B4L03-I	
用不慣	yòngbúguàn	not used/accustomed to using, not comfortable with		B4L03-I	
退換	tuì huàn	to return, to exchange for something else		B4L03-I	
信用卡	xìnyòng kǎ	credit card		B4L03-I	
縮短	suōduǎn	to shorten	Vpt	B4L03-II	
人們	rénmen	people in general	N	B4L03-II	
距離	jùlí	distance	N	B4L03-II	
取代	qǔdài	to replace	V	B4L03-II	
信	xìn	letter, mail	N	B4L03-II	
影集	yǐngjí	(TV) series	N	B4L03-II	
取得	qǔdé	to obtain, access	V	B4L03-II	
例如	lìrú	for example	Vst	B4L03-II	
民眾	mínzhòng	the public, people in general	N	B4L03-II	
高速公路	gāosù gōnglù	highway, freeway	N	B4L03-II	
前	qián	before (formal)	N	B4L03-II	
查詢	cháxún	to look up, check	V	B4L03-II	
路況	lùkuàng	road situation, traffic situation	N	B4L03-II	
避開	bìkāi	to avoid	V	B4L03-II	
路段	lùduàn	section of road	N	B4L03-II	
若	ruò	if, supposing	Conj	B4L03-II	
運用	yùnyòng	to use, employ	V	B4L03-II	
病歷	bìnglì	medical records	N	B4L03-II	
例子	lìzi	example	N	B4L03-II	
更加	gèngjiā	even more	Adv	B4L03-II	
原本	yuánběn	originally	Adv	B4L03-II	
忙碌	mánglù	busy	Vs	B4L03-II	
確實	quèshí	indeed	Adv	B4L03-II	
控制	kòngzhì	to control	V	B4L03-II	
表弟	biǎodì	"cousin (younger male cousin from one's mother's side as well as from one's father's sisters)"	N	B4L03-II	
退步	tuìbù	to regress, get worse, fall behind	Vp	B4L03-II	
過度	guòdù	overly, excessively	Adv	B4L03-II	
與	yǔ	and (formal)	Conj	B4L03-II	
生理	shēnglǐ	physical health	N	B4L03-II	
盯	dīng	to stare	V	B4L03-II	
螢幕	yíngmù	screen, monitor	N	B4L03-II	
疲倦	píjuàn	tired, fatigued	Vs	B4L03-II	
視力	shìlì	vision, eyesight	N	B4L03-II	
家長	jiāzhǎng	parent	N	B4L03-II	
此外	cǐwài	in addition	Conj	B4L03-II	
戶外	hùwài	outdoor	N	B4L03-II	
人類	rénlèi	mankind, humans	N	B4L03-II	
正面	zhèngmiàn	positive	Vs	B4L03-II	
同時	tóngshí	at the same time	Adv	B4L03-II	
負面	fùmiàn	negative	Vs	B4L03-II	
沉迷	chénmí	to be obsessed with, wallow in	Vs	B4L03-II	
無形中	wúxíng zhōng	imperceptibly		B4L03-II	
遠距教學	yuǎnjù jiāoxué	distance learning		B4L03-II	
大吵大鬧	dàchǎo dànào	to kick up a row, make a scene, scream bloody murder		B4L03-II	
焦慮不安	"jiāolǜ bù'ān"	to be anxious		B4L03-II	
總而言之	"zǒng'ér yánzhī"	in conclusion, to sum up, in short		B4L03-II	
該	gāi	should, ought to	Vaux	B4L04-I	
擺	bǎi	to place, display	V	B4L04-I	
總算	zǒngsuàn	finally	Adv	B4L04-I	
欸	èi	hey, calling attention	Ptc	B4L04-I	
呀	yā	particle indicating uncertainty	Ptc	B4L04-I	
衣櫥	yīchú	closet	N	B4L04-I	
梳妝台	shūzhuāngtái	dressing table	N	B4L04-I	
位置	wèizhì	position, location	N	B4L04-I	
空間	kōngjiān	space	N	B4L04-I	
科學	kēxué	science	N	B4L04-I	
風水師	fēngshuǐshī	Feng Shui master, geomancer (風水 fēngshuǐ, Feng Shui; 師 -shī, master)	N	B4L04-I	
在意	zàiyì	to care about	Vs	B4L04-I	
所謂	suǒwèi	so-called, what is known as	V	B4L04-I	
角度	jiǎodù	angle, perspective	N	B4L04-I	
改造	gǎizào	to transform, restructure	V	B4L04-I	
學問	xuéwèn	a branch of learning	N	B4L04-I	
居住	jūzhù	to live, reside	Vi	B4L04-I	
日常	rìcháng	daily	Vs-attr	B4L04-I	
布置	bùzhì	décor, layout, arrangement; to decorate, to arrange furniture	N/V	B4L04-I	
凶猛	xiōngměng	fierce, ferocious	Vs	B4L04-I	
動物	dòngwù	animal	N	B4L04-I	
刀	dāo	knife	N	B4L04-I	
劍	jiàn	sword	N	B4L04-I	
脾氣	píqì	temper	N	B4L04-I	
暴躁	bàozào	cranky, irritable	Vs	B4L04-I	
衝動	chōngdòng	impulsive, rash	Vs	B4L04-I	
鏡子	jìngzi	mirror	N	B4L04-I	
床腳	chuángjiǎo	foot of the bed	N	B4L04-I	
光	guāng	alone, merely	Adv	B4L04-I	
擺飾	bǎishì	décor, ornaments	N	B4L04-I	
老婆	lǎopó	wife	N	B4L04-I	
把	bǎ	measure word for objects that can be grasped or objects with a handle, e.g., umbrella, knife	M	B4L04-I	
欺負	qīfù	to pick on, bully, take advantage of	V	B4L04-I	
風水學	Fēngshuǐxué	the study of Feng Shui, geomancy (學 -xué, -ology) study,		B4L04-I	
正對門	zhèng duì mén	directly facing the door		B4L04-I	
譬如說	pìrú shuō	for example		B4L04-I	
一口氣	yì kǒu qì	in one breath		B4L04-I	
死定了	sǐdìngle	"(You're) a dead man, You're toast"		B4L04-I	
地理	dìlǐ	geography	N	B4L04-II	
便利性	biànlìxìng	convenience (性 -xìng, property, suffix indicating that a term is a noun)	N	B4L04-II	
周邊	zhōubiān	surrounding, periphery	N	B4L04-II	
住宅	zhùzhái	residence	N	B4L04-II	
詞	cí	term, word	N	B4L04-II	
西元	Xīyuán	A.D.	N	B4L04-II	
推翻	tuīfān	to repudiate, overturn	V	B4L04-II	
心中	xīnzhōng	"in somebody's heart"	N	B4L04-II	
名言	míngyán	well-known saying	N	B4L04-II	
建造	jiànzào	to build	V	B4L04-II	
塑造	sùzào	to shape	V	B4L04-II	
命運	mìngyùn	fate, destiny	N	B4L04-II	
本身	běnshēn	itself, oneself	N	B4L04-II	
地標	dìbiāo	landmark	N	B4L04-II	
參考	cānkǎo	to make reference to; reference	V/N	B4L04-II	
外觀	wàiguān	exterior, appearance	N	B4L04-II	
疊	dié	to stack	V	B4L04-II	
盆子	pénzi	basin	N	B4L04-II	
斜	xié	slanted, tilted	Vs	B4L04-II	
牆面	qiángmiàn	wall face	N	B4L04-II	
聚寶盆	jùbǎopén	treasure basin, similar to a cornucopia but filled with treasure (聚 -jù, to gather; 寶 -bǎo, treasure; 盆 -pén, basin)	N	B4L04-II	
角	jiǎo	corner	N	B4L04-II	
龍	lóng	dragon	N	B4L04-II	
古	gǔ	ancient (formal)	Vs-attr	B4L04-II	
錢幣	qiánbì	coins, currency	N	B4L04-II	
屋頂	wūdǐng	roof	N	B4L04-II	
龜	guī	turtle, tortoise	N	B4L04-II	
招財	zhāocái	to attract treasure	Vi	B4L04-II	
側門	cèmén	side door, side gate	N	B4L04-II	
遮雨棚	zhēyǔpéng	canopy, awning	N	B4L04-II	
如意	rúyì	ruyi, scepter, s-shaped ornamental object that brings good luck	N	B4L04-II	
設計	shèjì	design; to design	N/V	B4L04-II	
偶然	ǒurán	random, accidental, chancy	Vs	B4L04-II	
晉代	Jìn Dài	Jin Dynasty		B4L04-II	
郭璞	Guō Pú	Guo Pu		B4L04-II	People
英國	Yīngguó	the UK		B4L04-II	Place
邱吉爾	"Qiūjí'ěr"	Churchill		B4L04-II	People
信義路	Xìnyì Lù	Xinyi Road		B4L04-II	Place
松智路	Sōngzhì Lù	Songzhi Road		B4L04-II	Place
一命二運三風水	yímìng èryùn sānfēngshuǐ	Fate is most important. Luck is second. Feng Shui is third.		B4L04-II	
加起來	jiāqǐlái	to add up, totalize		B4L04-II	
咬錢龜	yǎoqián guī	money-biting turtle		B4L04-II	
十全十美	shíquán shíměi	perfect, pinnacle of perfection		B4L04-II	
夢	mèng	dream	N	B4L05-I	
排隊	páiduì	to line up, stand in queue	V-sep	B4L05-I	
校刊	xiàokān	school newspaper, school publications of all sorts	N	B4L05-I	
採訪	cǎifǎng	to interview	V	B4L05-I	
校友	xiàoyǒu	alumnus	N	B4L05-I	
博士	bóshì	doctorate, PhD	N	B4L05-I	
學位	xuéwèi	academic degree	N	B4L05-I	
考	kǎo	to take a test	V	B4L05-I	
司機	sījī	driver, chauffeur	N	B4L05-I	
學士	xuéshì	"bachelor's, college degree"	N	B4L05-I	
地攤	dìtān	street stall	N	B4L05-I	
現象	xiànxiàng	phenomenon	N	B4L05-I	
稀奇	xīqí	rare (and unique), singular	Vs	B4L05-I	
搶	qiǎng	to rob, mug	V	B4L05-I	
批評	pīpíng	to criticize	V	B4L05-I	
浪費	làngfèi	to waste	Vst	B4L05-I	
畢竟	bìjìng	after all	Adv	B4L05-I	
貢獻	gòngxiàn	to make contributions	V	B4L05-I	
的確	díquè	indeed	Adv	B4L05-I	
盲目	mángmù	blindly	Adv	B4L05-I	
升學	shēngxué	to pursue further education	Vi	B4L05-I	
逃避	táobì	to evade, escape	V	B4L05-I	
就業	jiùyè	employment; to get a job	N/Vi	B4L05-I	
延後	yánhòu	to postpone	V	B4L05-I	
啃老族	kěnlǎozú	"a “sponge”, a “parasite”, somebody who feeds off the old (啃老 kěnlǎo, gnaw on the old) live off one's parents, lit. gnaw on the old)"	N	B4L05-I	
收攤	shōutān	to close up shop (said of street stalls)	V-sep	B4L05-I	
清潔隊員	qīngjiéduìyuán	cleaning squad, street cleaners (清潔 qīngjié, to clean; 隊員 -duìyuán, team member)		B4L05-I	
擺地攤	bǎi dìtān	to have a street stall		B4L05-I	
大多數	dàduōshù	most, the majority of		B4L05-I	
話說回來	huàshuō huílái	on the other hand, however		B4L05-I	
自食其力	zìshí qílì	to rely on yourself, to stand on your own two feet		B4L05-I	
下一期	xiàyìqí	next issue (of a periodical)		B4L05-I	
段	duàn	a period of (time)	M	B4L05-II	
物價	wùjià	prices, commodity prices	N	B4L05-II	
上漲	shàngzhǎng	to rise (of prices)	Vp	B4L05-II	
所得	suǒdé	income	N	B4L05-II	
漲	zhǎng	to rise (as of prices and water level)	Vp	B4L05-II	
勉強	miǎnqiǎng	barely, with great reluctance	Adv	B4L05-II	
根本	gēnběn	at all, in the slightest	Adv	B4L05-II	
組織	zǔzhī	organization	N	B4L05-II	
抗議	kàngyì	to protest against	V	B4L05-II	
地價	dìjià	land prices	N	B4L05-II	
房價	fángjià	housing prices	N	B4L05-II	
高漲	gāozhǎng	to (upward) surge	Vs	B4L05-II	
造成	zàochéng	to cause, produce, make	Vpt	B4L05-II	
統計	tǒngjì	statistics	N	B4L05-II	
窮忙	qióngmáng	busy doing things without achieving anything	Vs	B4L05-II	
全球	quánqiú	global, worldwide	N	B4L05-II	
景氣	jǐngqì	prosperous, booming, economic conditions	Vs	B4L05-II	
施行	shīxíng	to implement, put into effect	V	B4L05-II	
薪資	xīnzī	pay, salary, wages	N	B4L05-II	
多年	duōnián	for many years, for so long	N	B4L05-II	
未	wèi	not yet (formal)	Adv	B4L05-II	
調高	tiáogāo	to adjust upward	V	B4L05-II	
裁員	cáiyuán	to lay off	Vi	B4L05-II	
觀察	guānchá	to observe, note	V	B4L05-II	
彩券	cǎiquàn	lottery	N	B4L05-II	
中獎	zhòngjiǎng	to win (a prize or lottery), to hit a jackpot	Vp-sep	B4L05-II	
做夢	zuòmèng	to dream	V-sep	B4L05-II	
發財	fācái	to strike it rich	Vp-sep	B4L05-II	
臉色	liǎnsè	countenance (mood shown on face)	N	B4L05-II	
報導	bàodǎo	report, article, story (news)	N	B4L05-II	
指出	zhǐchū	to indicate, point out	V	B4L05-II	
創業	chuàngyè	to set up a business	Vi	B4L05-II	
餐飲業	cānyǐnyè	food and beverage industry	N	B4L05-II	
人生	rénshēng	life	N	B4L05-II	
及	jí	and (formal)	Conj	B4L05-II	
挑戰	tiǎozhàn	challenge	N	B4L05-II	
培養	péiyǎng	to cultivate, train, foster	V	B4L05-II	
實力	shílì	strength (not physical strength)	N	B4L05-II	
等待	děngdài	to wait for, await	V	B4L05-II	
擁有	yǒngyǒu	"to have as one's own, possess"	Vst	B4L05-II	
中國大陸	Zhōngguó Dàlù	Mainland China		B4L05-II	Place
存不了	cúnbùliǎo	"can't save (money)"		B4L05-II	
無殼蝸牛	wúké guāniú	"snails without shells (people who can't afford to buy their own home)"		B4L05-II	
貧富不均	pínfù bùjūn	gap between the rich and the poor, unequal distribution of wealth		B4L05-II	
苦哈哈	kǔ hāhā	bitter life, very poorly		B4L05-II	
另謀發展	lìngmóu fāzhǎn	to seek opportunities elsewhere		B4L05-II	
恨不得	hènbùdé	to be dying to, desperately		B4L05-II	
一夜致富	yíyè zhìfù	to become rich overnight		B4L05-II	
一片天	yípiàntiān	place in the sun, a job that makes you happy and provides you with all the money and things that you want, paradise		B4L05-II	
高來恩	"Gāo Lái'ēn"	a man from Switzerland		B4L06-I	People
地震	dìzhèn	earthquake	N	B4L06-I	
搖	yáo	to rock, shake	Vp	B4L06-I	
厲害	lìhài	fierce, formidable	Vs	B4L06-I	
經常	jīngcháng	frequently	Adv	B4L06-I	
倒	dǎo	to collapse	Vp	B4L06-I	
橋	qiáo	bridge	N	B4L06-I	
斷	duàn	to break, snap	Vp	B4L06-I	
多	duó	so	Adv	B4L06-I	
地區	dìqū	region	N	B4L06-I	
強烈	qiángliè	strong	Vs	B4L06-I	
頻率	pínlǜ	frequency	N	B4L06-I	
預測	yùcè	to predict, forecast	V	B4L06-I	
徵兆	zhēngzhào	sign, omen	N	B4L06-I	
鳥類	niǎolèi	birds	N	B4L06-I	
雞	jī	chicken	N	B4L06-I	
預先	yùxiān	in advance	Adv	B4L06-I	
老鼠	lǎoshǔ	mouse, rat	N	B4L06-I	
貓	māo	cat	N	B4L06-I	
馬	mǎ	horse	N	B4L06-I	
證實	zhèngshí	to verify	V	B4L06-I	
應變	yìngbiàn	to meet an emergency	Vi	B4L06-I	
隨手	suíshǒu	within easy reach	Adv	B4L06-I	
白	bái	in vain	Adv	B4L06-I	
嫌	xián	to grumble	Vst	B4L06-I	
事前	shìqián	in advance	Adv	B4L06-I	
總是	zǒngshì	always	Adv	B4L06-I	
西歐	Xī Ōu	Western Europe		B4L06-I	Place
北歐	Běi Ōu	Northern Europe		B4L06-I	Place
中歐	Zhōng Ōu	Central Europe		B4L06-I	Place
澳洲	Àozhōu	Australia		B4L06-I	Place
南美洲	Nán Měizhōu	South America		B4L06-I	Place
地球科學	dìqiú kēxué	earth science studies		B4L06-I	
菲律賓	Fēilǜbīn	the Philippines		B4L06-I	Place
天搖地動	tiānyáo dìdòng	swaying heavens and trembling earth, earth-shaking		B4L06-I	
壓死	yāsǐ	crushed to death		B4L06-I	
災情慘重	zāiqíng cǎnzhòng	in serious disaster		B4L06-I	
東半部	dōngbànbù	the eastern half		B4L06-I	
地震帶	dìzhèn dài	seismic zone, earthquake belt		B4L06-I	
救生包	jiùshēng bāo	survival kit, survival pack		B4L06-I	
有備無患	yǒubèi wúhuàn	be prepared, be on the safe side		B4L06-I	
如何	rúhé	how	Adv	B4L06-II	
逃生	táoshēng	to evacuate	Vi	B4L06-II	
發達	fādá	advanced, developed	Vs	B4L06-II	
天災	tiānzāi	natural disaster	N	B4L06-II	
災害	zāihài	disaster, damage (from a disaster)	N	B4L06-II	
程度	chéngdù	degree, level	N	B4L06-II	
首先	shǒuxiān	first of all	Adv	B4L06-II	
其次	qícì	second, next, then	Adv	B4L06-II	
災難	zāinàn	disaster	N	B4L06-II	
緊急	jǐnjí	in emergency	Vs	B4L06-II	
必需品	bìxūpǐn	necessities (必需 bìxū, essential, indispensable)	N	B4L06-II	
譬如	pìrú	for example, like	Vst	B4L06-II	
手電筒	shǒudiàntǒng	flashlight, torch	N	B4L06-II	
餅乾	bǐnggān	crackers, cookies	N	B4L06-II	
平時	píngshí	in ordinary times	N	B4L06-II	
狀況	zhuàngkuàng	situation, circumstance	N	B4L06-II	
慌張	huāngzhāng	to panic, be flustered	Vs	B4L06-II	
停電	tíngdiàn	to have a power outage	Vp-sep	B4L06-II	
黑暗	"hēi'àn'"	the darkness	N	B4L06-II	
方向	fāngxiàng	direction	N	B4L06-II	
集合	jíhé	to meet, assemble	Vi	B4L06-II	
裂縫	lièfèng	crack	N	B4L06-II	
瓦斯	wǎsī	natural gas	N	B4L06-II	
開關	kāiguān	switch	N	B4L06-II	
火災	huǒzāi	fire (disaster), conflagration	N	B4L06-II	
門框	ménkuāng	door frame	N	B4L06-II	
歪	wāi	askew, slanted, crooked	Vp	B4L06-II	
頭部	tóubù	head	N	B4L06-II	
冷靜	lěngjìng	cool-headed, calm	Vs	B4L06-II	
穩	wěn	steady	Vs	B4L06-II	
櫃子	guìzi	closet, cabinet	N	B4L06-II	
牆壁	qiángbì	wall	N	B4L06-II	
倒塌	dǎotā	to collapse	Vp	B4L06-II	
電梯	diàntī	elevator	N	B4L06-II	
反而	"fǎn'ér'"	on the contrary, rather	Conj	B4L06-II	
堅固	jiāngù	strong, firm, solid	Vs	B4L06-II	
柱子	zhùzi	pillar, column	N	B4L06-II	
碰	pèng	to hit, bump into	V	B4L06-II	
形成	xíngchéng	to form	V	B4L06-II	
三角形	sānjiǎoxíng	triangle	N	B4L06-II	
保持	bǎochí	to remain, stay	V	B4L06-II	
平靜	píngjìng	calm	Vs	B4L06-II	
指示	zhǐshì	instructions, commands	N	B4L06-II	
救援	jiùyuán	to rescue	Vi	B4L06-II	
行動	xíngdòng	activity, action, operations	N	B4L06-II	
掉下來	diàoxiàlái	to fall down, to drop		B4L06-II	
倒下來	dǎoxiàlái	to fall over, to collapse		B4L06-II	
救災人員	jiùzāi rényuán	rescue personnel		B4L06-II	
博文	Bówén	a senior in college		B4L07-I	People
玉珍	Yùzhēn	a sophomore in college		B4L07-I	People
學妹	xuémèi	female lower classmate (see culture notes)	N	B4L07-I	
學弟	xuédì	male lower classmate	N	B4L07-I	
彈	tán	to play (piano, guitar)	V	B4L07-I	
吉他	jítā	guitar	N	B4L07-I	
交	jiāo	to submit, hand in	V	B4L07-I	
家教	jiājiào	coach, tutor	N	B4L07-I	
學長	xuézhǎng	male upper classmate	N	B4L07-I	
還	hái	"to one's surprise"	Adv	B4L07-I	
進度	jìndù	progress	N	B4L07-I	
落後	luòhòu	to fall behind, lag	Vp	B4L07-I	
完成	wánchéng	to complete	Vpt	B4L07-I	
一連	yìlián	in a row, in succession	Adv	B4L07-I	
約會	yuēhuì	to make a date/appointment	V-sep	B4L07-I	
一生	yìshēng	"(for) one's life"	N	B4L07-I	
時光	shíguāng	time	N	B4L07-I	
倒流	dàoliú	to flow backward	Vp	B4L07-I	
加強	jiāqiáng	to strengthen	V	B4L07-I	
至少	zhìshǎo	at least	Adv	B4L07-I	
訓練	xùnliàn	training; to train	N/V	B4L07-I	
外國	wàiguó	other countries, abroad, foreign	N	B4L07-I	
爭取	zhēngqǔ	to vie for, compete for	V	B4L07-I	
實習	shíxí	to intern	Vi	B4L07-I	
二分之一	èrfēn zhīyī	1/2		B4L07-I	
一下...一下...	yíxià...yíxià...	measure phrase, describing fast-changing alternating scenes of two activities		B4L07-I	
到時候	dào shíhòu	at that time, when the time comes		B4L07-I	
談戀愛	tán liàn ài	to be in love, go steady (said of dating couples)		B4L07-I	
